u,F,fracture_dissipation,l,a,Nl_Ntot
3.691210893050671e-05,4.990905547655752,0.0008006386752768986,17888000.0,0.0009292272937620942,0.7723970944309927
3.709767819964237e-05,4.9397774832494035,0.0008020647690790361,17705000.0,0.0009297554766517748,0.7736077481840193
3.719831063840286e-05,4.8793449232497705,0.0008034537503793744,17488000.0,0.0009302699141704186,0.774818401937046
3.736602305264409e-05,4.828045323754386,0.0008048343422565342,17305000.0,0.0009307812444952926,0.7760290556900726
3.7445185711379974e-05,4.777795581405023,0.0008059783910452265,17125000.0,0.0009312049662688823,0.7772397094430993
3.754344865249042e-05,4.733638568327755,0.0008070537151108686,16966000.0,0.0009316032344413423,0.7784503631961259
3.7710713338343875e-05,4.69281134158827,0.0008082314224474825,16820000.0,0.000932039422343792,0.7796610169491526
3.795716377746061e-05,4.651435290368097,0.0008096077287859793,16672000.0,0.0009325491654321241,0.7808716707021792
3.8100074056242175e-05,4.6001946466410795,0.0008109291384699646,16488000.0,0.0009330385764261928,0.7820823244552058
3.824203254475238e-05,4.554653427300635,0.0008121382544121296,16325000.0,0.0009334863971455132,0.7832929782082324
3.84368707317559e-05,4.504176223817113,0.0008135661346689762,16144000.0,0.000934015241685086,0.784503631961259
3.8595975807245234e-05,4.458315135253437,0.0008148253856353951,15980000.0,0.0009344816309319078,0.7857142857142857
3.86066351538381e-05,4.406916893300981,0.0008158550402328584,15796000.0,0.0009348629844865238,0.7869249394673123
3.871156327059983e-05,4.363806708546186,0.0008169332382099932,15641000.0,0.0009352623170706478,0.788135593220339
3.888567496282195e-05,4.326772325563836,0.0008180440876549113,15509000.0,0.0009356737427909878,0.7893462469733656
3.906487172778313e-05,4.289236923301628,0.0008191759816987334,15374000.0,0.0009360929628072182,0.7905569007263923
3.923885622046242e-05,4.237748390939257,0.0008205747246720981,15190000.0,0.0009366110157603163,0.7917675544794189
3.9295398748040184e-05,4.187514772413488,0.0008216968013907335,15010000.0,0.0009370265997301813,0.7929782082324455
3.9375898610612585e-05,4.144753665637675,0.0008227191387735786,14857000.0,0.0009374052432053091,0.7941888619854721
3.9652351322471954e-05,4.109714789320035,0.0008239992928919842,14731000.0,0.0009378793743602741,0.7953995157384988
3.982366596393272e-05,4.06161165355714,0.0008253244806916769,14559000.0,0.0009383701846564566,0.7966101694915254
3.990971913306701e-05,4.017999249399778,0.0008263834073942507,14403000.0,0.0009387623797314839,0.7978208232445521
4.011159266926203e-05,3.96693438444448,0.0008278269445354192,14220000.0,0.0009392970231171018,0.7990314769975787
4.026704299400234e-05,3.927147128356908,0.0008289484886030283,14077000.0,0.000939712409808809,0.8002421307506054
4.042735259826083e-05,3.8853423425991505,0.0008301211466404843,13927000.0,0.0009401467276004594,0.801452784503632
4.0463102824079514e-05,3.8437211703478322,0.0008310446055409342,13778000.0,0.0009404887494154408,0.8026634382566586
4.065572025023426e-05,3.8087303026252464,0.0008321365632792986,13653000.0,0.0009408931782074276,0.8038740920096852
4.079142209531118e-05,3.774509233182917,0.0008331038775380973,13530000.0,0.0009412514427477234,0.8050847457627118
4.1086061237869165e-05,3.7352619036912658,0.0008344802982132787,13390000.0,0.0009417612281829757,0.8062953995157385
4.124537327586565e-05,3.6932167796053035,0.0008356588483338086,13239000.0,0.0009421977282276164,0.8075060532687651
4.132155625236128e-05,3.6520401548137644,0.0008366629292253909,13091000.0,0.0009425696100393136,0.8087167070217918
4.148787761367356e-05,3.61216938863541,0.000837806632532216,12948000.0,0.0009429932038566562,0.8099273607748184
4.161902903436904e-05,3.572132709915293,0.0008388894195925807,12805000.0,0.0009433942361012357,0.8111380145278451
4.185542060062356e-05,3.5366543464558453,0.0008400666962772104,12678000.0,0.0009438302645029505,0.8123486682808717
4.211383380212429e-05,3.496466743495726,0.0008413835971365851,12534000.0,0.0009443180055619782,0.8135593220338984
4.230154838098868e-05,3.4632040184111808,0.000842427495683828,12415000.0,0.0009447046346535495,0.8147699757869249
4.265571775733599e-05,3.419537612718989,0.0008439859496583973,12258000.0,0.000945281839829316,0.8159806295399515
4.27725342306996e-05,3.373259592746804,0.0008451889454857477,12092000.0,0.0009457273938394458,0.8171912832929782
4.28723565555828e-05,3.335672156279896,0.0008461744369801942,11958000.0,0.0009460923906892408,0.8184019370460048
4.32958724657696e-05,3.294334252587006,0.0008477902539015508,11810000.0,0.0009466908414008543,0.8196125907990315
4.3283723311430044e-05,3.239894211496892,0.0008489673970221383,11615000.0,0.0009471268203344053,0.8208232445520581
4.341509085340714e-05,3.1951164173795634,0.0008501666248730517,11454000.0,0.0009475709787977065,0.8220338983050848
4.365510400424715e-05,3.1570571204588873,0.0008513936468518466,11318000.0,0.0009480254313824453,0.8232445520581114
4.399894211689644e-05,3.121591332697154,0.0008527308676266898,11191000.0,0.000948520698336091,0.8244552058111381
4.418531995629784e-05,3.079352547659937,0.0008539688503318961,11039000.0,0.0009489792104491303,0.8256658595641646
4.427711525628417e-05,3.039346695600999,0.0008550098659351924,10896000.0,0.0009493647717836846,0.8268765133171913
4.4447342588300484e-05,3.0041787182098894,0.0008560617732849978,10770000.0,0.0009497543670984273,0.8280871670702179
4.47507308809036e-05,2.9669382930852213,0.0008573646152172683,10636000.0,0.0009502369011474164,0.8292978208232445
4.494189687636803e-05,2.9283998632827855,0.0008585279095260545,10498000.0,0.0009506677508914112,0.8305084745762712
4.509662211254323e-05,2.8915443964855405,0.000859598196317743,10366000.0,0.0009510641534068514,0.8317191283292978
4.5295556611875195e-05,2.852397696470832,0.0008607864164346509,10226000.0,0.0009515042349316321,0.8329297820823245
4.5450827407553666e-05,2.817171465558478,0.0008618208954766944,10100000.0,0.0009518873753175741,0.8341404358353511
4.578341126977249e-05,2.7808510962071034,0.0008631339749614587,9969400.0,0.000952373701052672,0.8353510895883777
4.599120034945267e-05,2.743598618280431,0.0008642942682939743,9835900.0,0.0009528034393239741,0.8365617433414043
4.6193679118513015e-05,2.711892221838704,0.0008653164569075194,9722300.0,0.0009531820276993612,0.837772397094431
4.6473133671613106e-05,2.6762860163529596,0.0008665371787973481,9594700.0,0.0009536341469178163,0.8389830508474576
4.658926033928471e-05,2.6437895608846484,0.0008674619105557735,9478200.0,0.0009539766401616775,0.8401937046004843
4.671886928850514e-05,2.6092002861836465,0.0008684538748443269,9354200.0,0.0009543440343426232,0.8414043583535109
4.696235836514035e-05,2.574939069527841,0.000869588919970905,9231400.0,0.0009547644214265411,0.8426150121065376
4.721817844892264e-05,2.5423302092698776,0.0008707013294668768,9114600.0,0.0009551764249435677,0.8438256658595642
4.7515947610205224e-05,2.5065795229200347,0.0008719431392182524,8986400.0,0.0009556363544811142,0.8450363196125908
4.789245592255846e-05,2.4698668833849635,0.0008733076744512008,8854800.0,0.0009561417379007247,0.8462469733656174
4.8114003472367326e-05,2.430468959016723,0.0008745446851282304,8713600.0,0.0009565998900033282,0.847457627118644
4.8342213627194736e-05,2.3976247770016332,0.0008756296426093928,8595900.0,0.0009570017261074624,0.8486682808716707
4.858692596268641e-05,2.364584985961846,0.0008767387210476723,8477500.0,0.0009574124958994178,0.8498789346246973
4.8973337401266086e-05,2.325878599598751,0.0008781579898826011,8338800.0,0.0009579381510234655,0.851089588377724
4.917052116738557e-05,2.2876559140076558,0.0008793413207840399,8201800.0,0.0009583764217277022,0.8523002421307506
4.939862434546791e-05,2.254067417192296,0.0008804460534796581,8081400.0,0.0009587855819853385,0.8535108958837773
4.9764085845806355e-05,2.2190059445211614,0.0008817433108193674,7955700.0,0.0009592660476667122,0.8547215496368039
4.991908542733453e-05,2.1878393562237073,0.0008827063682787273,7844000.0,0.0009596227356146234,0.8559322033898306
5.01733183504251e-05,2.152935112043906,0.0008838730834590014,7718900.0,0.0009600548523480582,0.8571428571428571
5.050424235198463e-05,2.120423293196717,0.0008850641425531847,7602300.0,0.000960495985345904,0.8583535108958837
5.081375693834692e-05,2.088249428264104,0.0008862233737032859,7487000.0,0.0009609253302163117,0.8595641646489104
5.102300049280879e-05,2.0604156022884923,0.000887164877413813,7387200.0,0.0009612740352942848,0.860774818401937
5.119559902195126e-05,2.0294508276983976,0.0008881478161904117,7276200.0,0.0009616380866930251,0.8619854721549637
5.166396218120457e-05,1.9977522037219952,0.000889454834727073,7162600.0,0.0009621221676325292,0.8631961259079903
5.2053387723595815e-05,1.9641572687409992,0.0008907333601507923,7042200.0,0.0009625956955672401,0.864406779661017
5.219979113556029e-05,1.934140204438151,0.0008916743407275614,6934600.0,0.0009629442068919694,0.8656174334140436
5.2393470254203394e-05,1.9076644126705846,0.000892567135447556,6839700.0,0.0009632748716030784,0.8668280871670703
5.27180727088693e-05,1.8804875414443718,0.000893605572024637,6742200.0,0.0009636594777427381,0.8680387409200968
5.305711188383425e-05,1.8539021219018055,0.000894642162408851,6646900.0,0.0009640434001072618,0.8692493946731235
5.344224050599471e-05,1.8282890818335698,0.0008956949924310806,6555100.0,0.000964433337152532,0.8704600484261501
5.385760885990652e-05,1.7947083535879913,0.0008969956580697303,6434800.0,0.0009649150651668467,0.8716707021791767
5.417842182768612e-05,1.7572486467492359,0.0008983128977373034,6300500.0,0.0009654029317103923,0.8728813559322034
5.455214828487761e-05,1.727070441642996,0.0008994792804932273,6192300.0,0.0009658349253236975,0.87409200968523
5.491910003178913e-05,1.6940002888192813,0.0009007193518214392,6073700.0,0.000966294211000813,0.8753026634382567
5.525096863819384e-05,1.6595612530346178,0.0009019663596275201,5950300.0,0.0009667560657438058,0.8765133171912833
5.577362444666372e-05,1.6260673366052745,0.0009033476868887834,5830200.0,0.0009672676684331626,0.8777239709443099
5.6058818509830285e-05,1.5960447170711127,0.0009044361558048673,5722600.0,0.0009676708050687493,0.8789346246973365
5.658545275241943e-05,1.5631829395471561,0.0009058001840484824,5604800.0,0.0009681760007145327,0.8801452784503632
5.7048338633552196e-05,1.53088765021012,0.0009070985272989894,5489000.0,0.0009686568685850908,0.8813559322033898
5.729496611044372e-05,1.5030883592469768,0.0009080967161102387,5389300.0,0.0009690265681448128,0.8825665859564165
5.7698766484715686e-05,1.4760828792992262,0.0009091920828474432,5292500.0,0.0009694322595289626,0.8837772397094431
5.801379380382441e-05,1.448009035117527,0.0009102518850713453,5191900.0,0.0009698247788711486,0.8849878934624698
5.8466478674683284e-05,1.4171676078957642,0.000911495123405985,5081300.0,0.0009702852375136077,0.8861985472154964
5.9035047855161944e-05,1.388460550459569,0.0009127587692148262,4978400.0,0.0009707532544798453,0.887409200968523
5.924629698405014e-05,1.364772356963973,0.0009136201654099776,4893500.0,0.0009710722901076791,0.8886198547215496
5.970516693218343e-05,1.3366796726277825,0.0009147839629083769,4792700.0,0.0009715033262181973,0.8898305084745762
6.015339550188342e-05,1.3108853106760843,0.0009158734764939243,4700300.0,0.0009719068497684,0.8910411622276029
6.060792411415932e-05,1.283978329579584,0.000917000010244835,4603800.0,0.0009723240844909596,0.8922518159806295
6.109500180925596e-05,1.2578640088417072,0.0009181242886439139,4510200.0,0.0009727404838980259,0.8934624697336562
6.13662573856572e-05,1.2325406613274095,0.0009190843870449461,4419400.0,0.0009730960758984081,0.8946731234866828
6.182950772364337e-05,1.2064256522027832,0.0009201895410473453,4325800.0,0.000973505392195593,0.8958837772397095
6.230356165802439e-05,1.1825572905512864,0.0009212316088388182,4240200.0,0.0009738913432294718,0.8970944309927361
6.276899910653652e-05,1.1594602922043458,0.0009222433903035832,4157400.0,0.0009742660771053107,0.8983050847457628
6.314900639133982e-05,1.1370825639652709,0.0009231819656713083,4077100.0,0.0009746136976118756,0.8995157384987893
6.362361546090618e-05,1.1145772102369622,0.000924179648129849,3996400.0,0.0009749832096335574,0.9007263922518159
6.402502213652853e-05,1.0909206300742265,0.0009251731228524509,3911600.0,0.000975351163234521,0.9019370460048426
6.463778337207811e-05,1.0642774344927555,0.0009263807835109712,3816100.0,0.000975798444959899,0.9031476997578692
6.526575663967566e-05,1.0398145869417066,0.0009275258584795712,3728400.0,0.0009762225468001211,0.9043583535108959
6.580760881179895e-05,1.0164107755364737,0.000928589570067806,3644500.0,0.0009766165140550228,0.9055690072639225
6.635385377530594e-05,0.9916699221082942,0.0009297003652778786,3555800.0,0.000977027919688383,0.9067796610169492
6.722897461477541e-05,0.967033416705198,0.0009309750817192866,3467400.0,0.0009775000368889045,0.9079903147699758
6.773889677546898e-05,0.9394897285531154,0.0009321670158018586,3368700.0,0.0009779414939565239,0.9092009685230025
6.811794559443729e-05,0.9175955617399091,0.0009331032220538624,3290200.0,0.0009782882370128216,0.910411622276029
6.871273803913088e-05,0.8953096257275732,0.0009341524523953271,3210300.0,0.0009786768408429937,0.9116222760290557
6.948846193874697e-05,0.8728873621687897,0.0009352902267025831,3129900.0,0.00097909823873457,0.9128329297820823
7.008878729977242e-05,0.8524678322378436,0.0009362792100170485,3056700.0,0.0009794645288510387,0.914043583535109
7.103840363296962e-05,0.8274354970866932,0.0009375848127614024,2966900.0,0.0009799480854230215,0.9152542372881356
7.148309926241256e-05,0.8061609849025678,0.0009385429239056386,2890600.0,0.0009803029414023683,0.9164648910411622
7.229771778227597e-05,0.7828997318917337,0.0009397214239817293,2807200.0,0.0009807394229120316,0.9176755447941889
7.313102165323395e-05,0.7603142363652658,0.0009408855973273522,2726300.0,0.0009811705982252252,0.9188861985472155
7.370268584893928e-05,0.7383448300706101,0.0009419255910855973,2647500.0,0.0009815557810986491,0.9200968523002422
7.435546586870311e-05,0.7199362633917343,0.000942861502959889,2581500.0,0.0009819024151261648,0.9213075060532687
7.533184885613915e-05,0.6985882479481839,0.0009440280266229384,2504900.0,0.000982334460927294,0.9225181598062954
7.626709303373598e-05,0.6759816301674001,0.000945227431479613,2423900.0,0.0009827786849482846,0.923728813559322
7.722237218937838e-05,0.6529163037386708,0.0009464517879051821,2341200.0,0.000983232150291088,0.9249394673123487
7.810164917959028e-05,0.6331296548289982,0.0009475227866353189,2270200.0,0.000983628816487435,0.9261501210653753
7.908387058270872e-05,0.610394852478248,0.0009487418060003487,2188700.0,0.0009840803051411498,0.927360774818402
8.004012491285338e-05,0.5904926992349069,0.0009498423856983625,2117300.0,0.0009844879272515252,0.9285714285714286
8.068015969706194e-05,0.572767173189196,0.0009507570058921289,2053800.0,0.0009848266754714388,0.9297820823244553
8.178247588065302e-05,0.5547249601902863,0.0009518197781001603,1989100.0,0.0009852202948077468,0.9309927360774818
8.318165844018194e-05,0.5321713534950339,0.0009531544333283044,1908200.0,0.000985714611558911,0.9322033898305084
8.445727899675519e-05,0.5109815586210711,0.0009543983676351826,1832200.0,0.000986175327968866,0.9334140435835351
8.518368042567594e-05,0.4946807707122002,0.0009552891953681328,1773800.0,0.000986505264166255,0.9346246973365617
8.600095781734125e-05,0.4808230600868818,0.0009560962132448183,1724100.0,0.0009868041596761386,0.9358353510895884
8.787746091274037e-05,0.46077872564787203,0.0009574340105662569,1652200.0,0.0009872996401655602,0.937046004842615
8.910653511145097e-05,0.4403713514737976,0.0009586367472750026,1579100.0,0.0009877450982058364,0.9382566585956417
9.000508409881536e-05,0.4246663222093828,0.0009595516425588123,1522700.0,0.000988083948310951,0.9394673123486683
9.167002751696669e-05,0.40603869061681974,0.000960764967695794,1456000.0,0.0009885333279913147,0.940677966101695
9.312916337223348e-05,0.387559956657702,0.0009619301740148277,1389700.0,0.000988964885887253,0.9418886198547215
9.508268916915589e-05,0.367517905350137,0.0009632655166726223,1317800.0,0.000989459457241992,0.9430992736077481
9.675159228964557e-05,0.34984303900554226,0.0009644355634805644,1254500.0,0.0009898928079116,0.9443099273607748
9.823768171451943e-05,0.3345282595816582,0.0009654549456408228,1199500.0,0.0009902703568598439,0.9455205811138014
9.921513196595748e-05,0.32198149225787687,0.0009662500993441117,1154500.0,0.0009905648582314323,0.9467312348668281
0.00010041731487926009,0.3095818379064883,0.0009670736286728574,1110100.0,0.0009908698690939308,0.9479418886198547
0.00010288585880154564,0.29508260324587776,0.0009682042196386646,1058100.0,0.0009912886064886743,0.9491525423728814
0.00010436673895442728,0.2822350041001057,0.0009691014236353528,1012000.0,0.0009916209042652253,0.950363196125908
0.0001063982456048674,0.2678187679551099,0.0009701596122434642,960330.0,0.0009920128259719332,0.9515738498789347
0.00010816213024840405,0.2552992450330924,0.0009710793217531526,915440.0,0.0009923534591236697,0.9527845036319612
0.00010975480824854541,0.24484124553350237,0.0009718629817002729,877940.0,0.0009926437035485292,0.9539951573849879
0.00011134372792620339,0.2345877757744908,0.0009726349378630288,841170.0,0.0009929296132384388,0.9552058111380145
0.0001142247748896349,0.22141211860576418,0.0009737251381157766,793930.0,0.0009933333911098267,0.9564164648910412
0.0001168198538565342,0.20970270736522306,0.0009747013493225825,751940.0,0.0009936949508160512,0.9576271186440678
0.00011841454528645486,0.1999199190458661,0.0009754535594730327,716860.0,0.0009939735471680697,0.9588377723970944
0.00012152151377316247,0.1878965263514152,0.0009764957346077865,673750.0,0.0009943595379587192,0.9600484261501211
0.00012416972316202444,0.17647014644994047,0.000977456909937752,632780.0,0.0009947155288216696,0.9612590799031477
0.00012715908372770213,0.16632897594611548,0.0009783679279922568,596420.0,0.0009950529429159306,0.9624697336561744
0.00012988074338820903,0.1568886578603299,0.000979209980182,562560.0,0.000995364814097317,0.9636803874092009
0.00013299071337321468,0.14707154384155982,0.0009801087654304963,527360.0,0.000995697697522686,0.9648910411622276
0.00013732286170983933,0.13639938705987967,0.0009811574998147212,489090.0,0.0009960861176649914,0.9661016949152542
0.00013954723525394264,0.12771447136400205,0.0009819195628875156,457950.0,0.0009963683632475079,0.9673123486682809
0.0001434399159741947,0.11748800614989079,0.000982900811029837,421280.0,0.0009967317884854046,0.9685230024213075
0.00014811507990726273,0.1068261817101481,0.0009839595312137023,383050.0,0.0009971239070720216,0.9697336561743342
0.0001516166360376691,0.098391773998459,0.000984787909318615,352810.0,0.0009974307137775448,0.9709443099273608
0.00015525303638139524,0.0901332587501469,0.0009856079147444246,323200.0,0.0009977344194908074,0.9721549636803875
0.00016180212892627488,0.07995557830678815,0.0009867135254226862,286700.0,0.0009981439049272006,0.9733656174334141
0.0001652302226034794,0.07313419353915773,0.000987417035507333,262240.0,0.0009984044642178105,0.9745762711864406
0.0001722662774274824,0.06422323899045472,0.0009884273723137528,230290.0,0.0009987786630350033,0.9757869249394673
0.00017656764675042598,0.05858745135777736,0.000989064909863315,210080.0,0.0009990147880533594,0.9769975786924939
0.0001813880438986325,0.05277945372081296,0.0009897304160614354,189250.0,0.0009992612718304412,0.9782082324455206
0.00018938993176773416,0.046448184556142136,0.000990529825664971,166550.0,0.0009995573494613803,0.9794188861985472
0.0001994681640751758,0.039692480644057726,0.0009914220204345684,142330.0,0.0009998877919686385,0.9806295399515739
0.00020641669354078647,0.03496338634145574,0.0009920435826770162,125370.0,0.0010001180002065823,0.9818401937046005
0.00021394862707248814,0.030435533030499458,0.0009926530079872925,109130.0,0.0010003437132844624,0.9830508474576272
0.0002262719313728641,0.025696470669796263,0.0009933598407873916,92141.0,0.001000605503210425,0.9842615012106537
0.00023521114866851653,0.022382434980199498,0.000993859036801028,80258.0,0.0010007903906228829,0.9854721549636803
0.0002500902040315104,0.018658251021141027,0.0009944738954983947,66904.0,0.001001018116066352,0.986682808716707
0.00026467570727462485,0.015671954797779202,0.0009949929597594203,56196.0,0.001001210362088954,0.9878934624697336
0.00027993492943520173,0.013139186480749191,0.000995456584525137,47114.0,0.0010013820749651455,0.9891041162227603
0.0002950417273422722,0.01105221086876712,0.0009958549380855626,39631.0,0.0010015296133208586,0.9903147699757869
0.00031417472065601464,0.009129193252451824,0.000996250987478458,32735.0,0.0010016762982811903,0.9915254237288136
0.00033882857735450085,0.007380363880619735,0.0009966455436756663,26464.0,0.0010018224302060822,0.9927360774818402
0.00036392450579088265,0.00581894010605973,0.0009970083564880543,20866.0,0.0010019568053217815,0.9939467312348669
0.00039685346553911926,0.004522988316578272,0.000997345197325584,16219.0,0.0010020815611875332,0.9951573849878934
0.00043373168380388615,0.0034830390798427703,0.0009976399367315394,12490.0,0.0010021907239304798,0.9963680387409201
0.0004750305781484462,0.0025979090771243857,0.0009979079292122314,9315.8,0.00100228998040481,0.9975786924939467
0.0005398619210463158,0.0017837940216312409,0.0009981885235189648,6396.6,0.0010023939042221187,0.9987893462469734
0.0006056772829367062,0.001275692124050577,0.0009983871355372523,4574.8,0.0010024674642288918,1.0
